id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,data_time,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,description_tokens
9517,statistician need to help analyze data for a DNP project,Upwork,Anywhere,via Upwork,"['11 hours ago', '45 to 73 an hour', 'Work from home', 'Contractor']",11 hours ago,Contractor,True,00:09.8,45 to 73,an hour,59,45,73,59,,122720,[]
9519,Policy economic analyst,Upwork,Anywhere,via Upwork,"['14 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:11.3,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
9524,Data Analyst,Apex Systems,Anywhere,via LinkedIn,"['10 hours ago', '60K to 90K a year', 'Work from home', 'Full-time']",10 hours ago,Full-time,True,00:19.7,60K to 90K,a year,75000,60000,90000,,75000,75000,['sql']
9526,Technical Data Analyst,The Virtus Solution,Anywhere,via Indeed,"['7 hours ago', '65K to 90K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",7 hours ago,Full-time,True,00:14.0,65K to 90K,a year,77500,65000,90000,,77500,77500,[]
9532,Wanted: Experienced Data Analyst - Contract to Hire,Upwork,Anywhere,via Upwork,"['22 hours ago', '15 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",22 hours ago,Contractor,True,00:42.2,15 to 25,an hour,20,15,25,20,,41600,"['mysql', 'looker', 'power_bi', 'excel', 'sql']"
9533,"Data Analyst, Product II (Remote)",Alma,Anywhere,via Built In NYC,"['24 hours ago', '115K to 140K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",24 hours ago,Full-time,True,00:30.3,115K to 140K,a year,127500,115000,140000,,127500,127500,['sql']
9536,Senior Data Analyst,Ortho Clinical Diagnostics,United States,via WANE Jobs,"['14 hours ago', '80K to 143K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",14 hours ago,Full-time,False,00:39.9,80K to 143K,a year,111500,80000,143000,,111500,111500,"['sap', 'power_bi', 'excel']"
9541,SIU Data Analyst (Hybrid Work Options),Shelter Insurance,"Columbia, MO",via My Stateline Jobs,"['14 hours ago', '49,962 to 72,744 a year', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",14 hours ago,Full-time,False,40:32.9,49962 to 72744,a year,61353,49962,72744,,61353,61353,"['excel', 'sas', 'sql']"
9544,Music Data Analyst & Consultant Needed,Upwork,Anywhere,via Upwork,"['15 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",15 hours ago,Contractor,True,00:59.4,16 to 45,an hour,30.5,16,45,30.5,,63440,[]
9550,Institutional Credit Management - Lending Data Analyst - Vice...,Citi,United States,via WJTV Jobs,"['5 hours ago', '105,850 to 158,780 a year', 'Full-time']",5 hours ago,Full-time,False,00:42.5,105850 to 158780,a year,132315,105850,158780,,132315,132315,"['cognos', 'tableau']"
9559,Senior Data Analyst,Randstad Sourceright,Anywhere,via LinkedIn,"['7 hours ago', '100K to 130K a year', 'Work from home', 'Full-time', 'No degree mentioned']",7 hours ago,Full-time,True,40:34.9,100K to 130K,a year,115000,100000,130000,,115000,115000,"['go', 'c', 'sql', 'tableau']"
9566,Google Analytics / GTM (Data Analyst) Expert,Upwork,Anywhere,via Upwork,"['12 hours ago', '40 to 100 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",12 hours ago,Contractor,True,00:29.8,40 to 100,an hour,70,40,100,70,,145600,[]
9581,"IT Data Analyst, Senior",Hennepin County,Anywhere,via LinkedIn,"['10 hours ago', '91,027.77 to 136,541.65 a year', 'Work from home', 'Full-time']",10 hours ago,Full-time,True,00:24.6,91027.77 to 136541.65,a year,113784.71,91027.77,136541.65,,113784.71,113784.71,"['atlassian', 'jira', 'sap', 'sql', 'java']"
9588,Master Data Analyst,Net2Source Inc.,Anywhere,via LinkedIn,"['13 hours ago', '40 to 45 an hour', 'Work from home', 'Contractor']",13 hours ago,Contractor,True,00:13.7,40 to 45,an hour,42.5,40,45,42.5,,88400,['sap']
9590,Psych Stats Expert in R Needed for Data Analysis,Upwork,Anywhere,via Upwork,"['14 hours ago', '15 to 25 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:30.9,15 to 25,an hour,20,15,25,20,,41600,['r']
9595,Psych Stats Expert in R Needed for Data Analysis,Upwork,Anywhere,via Upwork,"['14 hours ago', '15 to 25 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:33.6,15 to 25,an hour,20,15,25,20,,41600,['r']
9597,Data Analysis with Google BigQuery - Contract to Hire,Upwork,Anywhere,via Upwork,"['10 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:41.3,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
9599,Programmer and data analyst wanted for quant fund - Contract to Hire,Upwork,Anywhere,via Upwork,"['11 hours ago', '40 to 89 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",11 hours ago,Contractor,True,00:31.6,40 to 89,an hour,64.5,40,89,64.5,,134160,[]
9602,Ad Ops Data Analyst,AdMedia.,Anywhere,via LinkedIn,"['15 hours ago', '40K to 60K a year', 'Work from home', 'Full-time', 'Health insurance', 'Paid time off']",15 hours ago,Full-time,True,00:45.3,40K to 60K,a year,50000,40000,60000,,50000,50000,"['excel', 'python']"
9603,Earth Observation Data Scientist - Contract to Hire,Upwork,Anywhere,via Upwork,"['11 hours ago', '16 to 45 an hour', 'Work from home', 'Full-time']",11 hours ago,Full-time,True,00:17.2,16 to 45,an hour,30.5,16,45,30.5,,63440,['aws']
9604,Survey Data Analysis in European Portuguese,Upwork,Anywhere,via Upwork,"['11 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor']",11 hours ago,Contractor,True,00:41.8,16 to 45,an hour,30.5,16,45,30.5,,63440,[]
9607,GA4 expert for specific problem,Upwork,Anywhere,via Upwork,"['18 hours ago', '40 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",18 hours ago,Contractor,True,00:37.4,40 to 150,an hour,95,40,150,95,,197600,[]
9613,Health Data Analyst Associate,Nuna Inc.,Anywhere,via LinkedIn,"['7 hours ago', '60K to 90K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",7 hours ago,Full-time,True,00:21.5,60K to 90K,a year,75000,60000,90000,,75000,75000,"['sql', 'python']"
9619,Hiring Rockstar Google Analytics Implementation Specialist ...,Upwork,Anywhere,via Upwork,"['9 hours ago', '25 to 35 an hour', 'Work from home', 'Contractor']",9 hours ago,Contractor,True,00:39.7,25 to 35,an hour,30,25,35,30,,62400,[]
9621,Google Analytics Consultant,Upwork,Anywhere,via Upwork,"['23 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",23 hours ago,Contractor,True,00:26.5,16 to 45,an hour,30.5,16,45,30.5,,63440,[]
9622,Expert in Google Sheets needed to create a Simple Live Analysis...,Upwork,Anywhere,via Upwork,"['13 hours ago', '10 to 35 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:22.9,10 to 35,an hour,22.5,10,35,22.5,,46800,[]
9623,Google analytics specialist Troubleshoot issue,Upwork,Anywhere,via Upwork,"['18 hours ago', '40 to 100 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",18 hours ago,Contractor,True,00:35.2,40 to 100,an hour,70,40,100,70,,145600,[]
9624,"In-depth Shopify Sales, Product & Behaviour Analysis - Contract to...",Upwork,Anywhere,via Upwork,"['21 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",21 hours ago,Contractor,True,00:40.7,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
9631,Data Analyst and Engineering,Upwork,Anywhere,via Upwork,"['9 hours ago', '30 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",9 hours ago,Contractor,True,00:25.7,30 to 75,an hour,52.5,30,75,52.5,,109200,['python']
9680,Excel Formula,Upwork,Anywhere,via Upwork,"['20 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",20 hours ago,Contractor,True,00:26.0,40 to 75,an hour,57.5,40,75,57.5,,119600,"['spreadsheet', 'excel', 'c']"
9685,Excel Formula,Upwork,Anywhere,via Upwork,"['20 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",20 hours ago,Contractor,True,00:41.2,40 to 75,an hour,57.5,40,75,57.5,,119600,"['spreadsheet', 'excel', 'c']"
9801,Data Analyst with TOAD SQL,Group O,Anywhere,via LinkedIn,"['11 hours ago', '70K to 85K a year', 'Work from home', 'Full-time']",11 hours ago,Full-time,True,00:14.7,70K to 85K,a year,77500,70000,85000,,77500,77500,"['power_bi', 'sql', 'snowflake']"
9737,Data Analyst,Brooksource,Anywhere,via LinkedIn,"['12 hours ago', '40 to 60 an hour', 'Work from home', 'Contractor']",12 hours ago,Contractor,True,00:40.7,40 to 60,an hour,50,40,60,50,,104000,"['spark', 'alteryx', 'power_bi', 'sql', 'r', 'jupyter', 'tableau', 'python', 'aws']"
9739,Data Analyst,"IDR, Inc.",Anywhere,via LinkedIn,"['9 hours ago', '50 to 52 an hour', 'Work from home', 'Contractor', 'No degree mentioned', 'Health insurance', 'Dental insurance']",9 hours ago,Contractor,True,00:28.2,50 to 52,an hour,51,50,52,51,,106080,"['power_bi', 'sql']"
9740,Data Analyst (Remote),Optimal Dynamics,Anywhere,via Built In,"['22 hours ago', '90K to 110K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",22 hours ago,Full-time,True,00:28.2,90K to 110K,a year,100000,90000,110000,,100000,100000,"['numpy', 'shell', 'sql', 'scikit-learn', 'excel', 'pandas', 'r', 'unix', 'python']"
9754,"Senior Data Analyst, Operations Business Analytics (Remote)",hims & hers,Anywhere,via Built In,"['23 hours ago', '78K to 127K a year', 'Work from home', 'Full-time']",23 hours ago,Full-time,True,00:26.5,78K to 127K,a year,102500,78000,127000,,102500,102500,"['looker', 'sql', 'excel', 'r', 'python']"
9766,Digital Data Analyst - Contract to Hire,Upwork,Anywhere,via Upwork,"['16 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",16 hours ago,Contractor,True,36:57.8,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
9771,Data Analyst,The Phoenix Group,Anywhere,via LinkedIn,"['7 hours ago', '50 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:22.9,50 to 60,an hour,55,50,60,55,,114400,"['spreadsheet', 'excel', 'word']"
9773,Data Analyst,Insight Global,Anywhere,via LinkedIn,"['8 hours ago', '56K to 84K a year', 'Work from home', 'Full-time', 'No degree mentioned']",8 hours ago,Full-time,True,00:45.0,56K to 84K,a year,70000,56000,84000,,70000,70000,"['sql', 'r', 'python', 'power_bi']"
9784,Data Analyst,Insight Global,Anywhere,via LinkedIn,"['11 hours ago', '45.80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",11 hours ago,Contractor,True,00:08.0,45.8,an hour,45.8,,,45.8,,95264,"['alteryx', 'airflow', 'sql', 'sap', 'snowflake', 'python']"
9792,Lead Healthcare Data Analyst,Storm3,United States,via LinkedIn,"['6 hours ago', '110K to 150K a year', 'Full-time', 'No degree mentioned', 'Health insurance', 'Paid time off']",6 hours ago,Full-time,False,37:12.0,110K to 150K,a year,130000,110000,150000,,130000,130000,['sql']
9798,R Programmer/Data Analyst for Healthcare & Bioinformatics,Upwork,Anywhere,via Upwork,"['8 hours ago', '50 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",8 hours ago,Contractor,True,00:32.2,50 to 80,an hour,65,50,80,65,,135200,['c']
9800,Sr. Data Analyst,Integrated Healthcare Association,United States,via LinkedIn,"['9 hours ago', '100K to 120K a year', 'Full-time', 'Health insurance', 'Dental insurance']",9 hours ago,Full-time,False,00:10.6,100K to 120K,a year,110000,100000,120000,,110000,110000,"['tableau', 'sql', 'r', 'python']"
9818,Data analyst,Upwork,Anywhere,via Upwork,"['10 hours ago', '15 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:19.7,15 to 75,an hour,45,15,75,45,,93600,['excel']
9819,Sr. Data Analyst - Healthcare Rev Cycle Reporting (Epic/SQL) ...,BlueSky Technology Solutions,Anywhere,via Indeed,"['9 hours ago', '110K to 130K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",9 hours ago,Full-time,True,00:25.7,110K to 130K,a year,120000,110000,130000,,120000,120000,"['sas', 'sql']"
9821,Data Analyst 1,UnitedHealth Group,Anywhere,via Indeed,"['5 hours ago', '27.07 to 53.08 an hour', 'Work from home', 'Full-time', 'Health insurance']",5 hours ago,Full-time,True,00:18.7,27.07 to 53.08,an hour,40.075,27.07,53.08,40.075,,83356,"['qlik', 'tableau', 'vba', 'sas', 'powerpoint', 'word', 'sql', 'alteryx', 'mysql', 'power_bi', 'excel', 'ssis']"
9823,Data Analyst,Keysight Technologies,Anywhere,via Indeed,"['6 hours ago', '74,670 to 124,440 a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",6 hours ago,Full-time,True,00:16.8,74670 to 124440,a year,99555,74670,124440,,99555,99555,[]
9826,Business Sales Data Analyst,Wilbert Funeral Services,"Overland Park, KS",via ZipRecruiter,"['8 hours ago', '90K to 110K a year', 'Full-time']",8 hours ago,Full-time,False,40:34.9,90K to 110K,a year,100000,90000,110000,,100000,100000,"['spreadsheet', 'powerpoint', 'excel']"
9834,Data Analyst,AMN HEALTHCARE,United States,via My ArkLaMiss Jobs,"['12 hours ago', '24.50 to 29.25 an hour', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",12 hours ago,Full-time,False,00:24.0,24.50 to 29.25,an hour,26.875,24.5,29.25,26.875,,55900,"['outlook', 'excel', 'word', 'sql', 'r', 'python', 'spss', 'powerpoint']"
9846,Marketing Data Analyst,ETC,United States,via WJTV Jobs,"['12 hours ago', '65K to 75K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",12 hours ago,Full-time,False,00:31.4,65K to 75K,a year,70000,65000,75000,,70000,70000,"['excel', 'sql']"
9847,Data Integration Analyst - SQL/SSIS/SSRS/ETL/AZURE,ProFocus Technology,Anywhere,via LinkedIn,"['7 hours ago', '45 to 55 an hour', 'Work from home', 'Contractor', 'Health insurance', 'Dental insurance']",7 hours ago,Contractor,True,00:36.4,45 to 55,an hour,50,45,55,50,,104000,"['ssrs', 'azure', 'power_bi', 'sql', 'power_bi', 'ssis']"
9853,Data Analyst for Netsuite Implementation,Upwork,Anywhere,via Upwork,"['10 hours ago', '13 to 20 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,37:03.2,13 to 20,an hour,16.5,13,20,16.5,,34320,['excel']
9854,Technical SAP Data Specialist - 2289,LeadStack Inc.,United States,via LinkedIn,"['8 hours ago', '28.14 an hour', 'Contractor', 'No degree mentioned']",8 hours ago,Contractor,False,00:28.0,28.14,an hour,28.14,,,28.14,,58531.2,['sap']
9859,Program Management Data Analyst,Citi,United States,via WJTV Jobs,"['5 hours ago', '73,570 to 110,350 a year', 'Full-time']",5 hours ago,Full-time,False,00:46.0,73570 to 110350,a year,91960,73570,110350,,91960,91960,"['sharepoint', 'sas', 'excel']"
9870,Institutional Credit Management - Lending Data Analyst - Vice...,Citi,United States,via My ArkLaMiss Jobs,"['5 hours ago', '105,850 to 158,780 a year', 'Full-time']",5 hours ago,Full-time,False,00:11.3,105850 to 158780,a year,132315,105850,158780,,132315,132315,"['cognos', 'tableau']"
9872,Data analyst/Data Studio expert to help automate a series of...,Upwork,Anywhere,via Upwork,"['16 hours ago', '30 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",16 hours ago,Contractor,True,00:11.0,30 to 50,an hour,40,30,50,40,,83200,['bigquery']
9875,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Springdale, AR",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:14.0,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
9881,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Tulsa, OK",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:16.5,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
9886,Lead Data Analyst,EDWARD JONES,"Springfield, MO",via WJTV Jobs,"['2 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",2 hours ago,Full-time,False,00:27.9,106916 to 182047,a year,144481.5,106916,182047,,144481.5,144481.5,[]
9893,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Clearwater, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:21.4,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
9894,Business Analyst  (Data privacy),iTalent Digital,Anywhere,via LinkedIn,"['10 hours ago', '70K to 85K a year', 'Work from home', 'Full-time', 'Health insurance']",10 hours ago,Full-time,True,00:22.6,70K to 85K,a year,77500,70000,85000,,77500,77500,"['tableau', 'sql', 'power_bi', 'excel']"
9896,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Haysville, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:37.7,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
9897,Tableau & SQL Proficient Data Analyst Needed for Data Dashboard...,Upwork,Anywhere,via Upwork,"['7 hours ago', '35 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,37:12.0,35 to 60,an hour,47.5,35,60,47.5,,98800,"['sql', 'tableau']"
9901,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Bethany, OK",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:17.8,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
9904,"Senior Data Analyst, Business Optimization",Cox Communications,"The Village, OK",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:35.2,77K to 116K,a year,96500,77000,116000,,96500,96500,"['tableau', 'microstrategy', 'powerpoint', 'sql', 'excel', 'swift']"
